Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
besser stumm als dumm,adv|a||a,unconscious_bias,speech,"['-', 'Schweigen ist Gold(...)', 'jedes Wort auf die Goldwaage legen(...)', 'lieber nichts sagen, wenn man nichts zu sagen hat (...)']",['-'],"['-', 'Schweigen ist Gold(...)', 'jedes Wort auf die Goldwaage legen(...)', 'lieber nichts sagen, wenn man nichts zu sagen hat (...)']"
stumm wie ein Fisch,a||s,unconscious_bias,speech,"['Mensch mit Aphasie(...)', 'Person mit Mutismus(...)', 'schweigsam(...)', 'wenig mitteilsam(...)', 'nichts sagen(...)', 'Worte auf die Goldwaage legen(...)']",[],"['Mensch mit Aphasie(...)', 'Person mit Mutismus(...)', 'schweigsam(...)', 'wenig mitteilsam(...)', 'nichts sagen(...)', 'Worte auf die Goldwaage legen(...)']"
vor Augen haben,|s|v,unconscious_bias,vision,"['vor sich haben', 'sich vorstellen', '(jemandem) bewusst sein(...)', 'im Sinn (Kopf) haben(...)', '(sich) im Klaren sein (über)(...)']",[],"['vor sich haben', 'sich vorstellen', '(jemandem) bewusst sein(...)', 'im Sinn (Kopf) haben(...)', '(sich) im Klaren sein (über)(...)']"
haben wir vor Augen,v|||s,unconscious_bias,vision,"['vor sich haben', 'sich vorstellen', '(jemandem) bewusst sein(...)', 'im Sinn (Kopf) haben(...)', '(sich) im Klaren sein (über)(...)']",[],"['vor sich haben', 'sich vorstellen', '(jemandem) bewusst sein(...)', 'im Sinn (Kopf) haben(...)', '(sich) im Klaren sein (über)(...)']"
ins Auge fassen,|s|v,unconscious_bias,vision,"['vornehmen', 'einplanen', 'erwägen', 'andenken', 'in Betracht ziehen(...)']",[],"['vornehmen', 'einplanen', 'erwägen', 'andenken', 'in Betracht ziehen(...)']"
augenöffnend,a,unconscious_bias,vision,"['aufschlussreich', 'reich an Aha-Momenten', 'erschütternd', 'aufrüttend']",[],"['aufschlussreich', 'reich an Aha-Momenten', 'erschütternd', 'aufrüttend']"
blind unterschreiben,a|v,unconscious_bias,vision,"['unbesehen unterschreiben', 'unüberlegt unterschreiben', 'ungelesen unterschreiben']",[],"['unbesehen unterschreiben', 'unüberlegt unterschreiben', 'ungelesen unterschreiben']"
unterschreiben blind,v|a,unconscious_bias,vision,"['unbesehen unterschreiben', 'unüberlegt unterschreiben', 'ungelesen unterschreiben']",[],"['unbesehen unterschreiben', 'unüberlegt unterschreiben', 'ungelesen unterschreiben']"
blind wie eine Fledermaus,a||s,unconscious_bias,vision,"['schlecht sehen', 'mit schwachem Sehvermögen']",[],"['schlecht sehen', 'mit schwachem Sehvermögen']"
Blinde,s,unconscious_bias,vision,"['mit Sehbehinderung', 'vollblinde Person(...)', 'blinder Mensch(...)', 'Vollblindheit(...)']",[],"['mit Sehbehinderung', 'vollblinde Person(...)', 'blinder Mensch(...)', 'Vollblindheit(...)']"
Blinder,s,unconscious_bias,vision,"['mit Sehbehinderung', 'vollblinde Person(...)', 'blinder Mensch(...)', 'Vollblindheit(...)']",[],"['mit Sehbehinderung', 'vollblinde Person(...)', 'blinder Mensch(...)', 'Vollblindheit(...)']"
Augen öffnen,s|v,unconscious_bias,vision,"['neue Einsichten gebracht', 'neue Perspektiven eröffnet', 'aufgeklärt', 'aufgerüttelt', 'wachgerüttelt']",[],"['neue Einsichten gebracht', 'neue Perspektiven eröffnet', 'aufgeklärt', 'aufgerüttelt', 'wachgerüttelt']"
öffnen Augen,v|s,unconscious_bias,vision,"['neue Einsichten gebracht', 'neue Perspektiven eröffnet', 'aufgeklärt', 'aufgerüttelt', 'wachgerüttelt']",[],"['neue Einsichten gebracht', 'neue Perspektiven eröffnet', 'aufgeklärt', 'aufgerüttelt', 'wachgerüttelt']"
ein blindes Huhn finden auch mal ein Korn,|a|s|v||||s,unconscious_bias,vision,['auch dem Unfähigsten kann etwas gelingen'],[],['auch dem Unfähigsten kann etwas gelingen']
sehgeschädigt,a,unconscious_bias,vision,"['sehbeeinträchtigt', 'sehbehindert', 'Sehbehinderung(...)']",[],"['sehbeeinträchtigt', 'sehbehindert', 'Sehbehinderung(...)']"
Sehschwäche,s,unconscious_bias,vision,"['sehbeeinträchtigt', 'sehbehindert', 'Sehbehinderung(...)']",[],"['sehbeeinträchtigt', 'sehbehindert', 'Sehbehinderung(...)']"
Silberblick,s,unconscious_bias,vision,"['Mikrostrabismus', 'leichtes Schielen']",[],"['Mikrostrabismus', 'leichtes Schielen']"
