Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Coiffeuse,s,gendered,titles,"['Coiffeur~in~/~Coiffeur', 'frisierende Person(...)', 'Person, die (...) frisiert hat', 'Coiffure(...)', 'Haarsalon(...)']","['Coiffeur~innen~ und ~Coiffeure', 'frisierende Personen(...)']","['Coiffeur~in~/~Coiffeur', 'frisierende Person(...)', 'Person, die (...) frisiert hat', 'Coiffure(...)', 'Haarsalon(...)', 'Coiffeur~innen~ und ~Coiffeure', 'frisierende Personen(...)']"
Großkunde,s,gendered,titles,"['Großkund~in~/~Großkunde', 'Kundschaft/Klientel, die in großem Umfang Leistungen/Waren bezieht(...)', 'Großkundschaft(...)']","['Großabnehmende', 'Großkund~innen~ und ~Großkunden', 'Kundschaft/Klientel, die in großem Umfang Leistungen/Waren bezieht(...)']","['Großkund~in~/~Großkunde', 'Kundschaft/Klientel, die in großem Umfang Leistungen/Waren bezieht(...)', 'Großkundschaft(...)', 'Großabnehmende', 'Großkund~innen~ und ~Großkunden', 'Kundschaft/Klientel, die in großem Umfang Leistungen/Waren bezieht(...)']"
Architect,s,gendered,titles,"['Baufachperson', 'Architekt~in~/~Architekt', 'Architektenteam', 'Architektur(...)']","['Architekturschaffende', 'Baufachpersonen', 'Architekt~innen~ und ~Architekten', 'Architektenteam']","['Baufachperson', 'Architekt~in~/~Architekt', 'Architektur(...)', 'Architektenteam', 'Architekturschaffende', 'Baufachpersonen', 'Architekt~innen~ und ~Architekten']"
Processor,s,gendered,titles,"['Prozessor~in~/~Prozessor', 'Processing(...)']",['Prozessor~innen~ und ~Prozessoren'],"['Prozessor~in~/~Prozessor', 'Processing(...)', 'Prozessor~innen~ und ~Prozessoren']"
Rangierer,s,gendered,titles,"['Rangierperson', 'Rangierer~in~/~Rangierer', 'Rangierpersonal', 'Rangierbetrieb(...)']","['Rangierer~innen~ und ~Rangierer', 'Rangierpersonal']","['Rangierperson', 'Rangierer~in~/~Rangierer', 'Rangierbetrieb(...)', 'Rangierpersonal', 'Rangierer~innen~ und ~Rangierer']"
Architekt,s,gendered,titles,"['Baufachperson', 'Architekt~in~/~Architekt', 'Architektenteam', 'Architektur(...)']","['Architekturschaffende', 'Baufachpersonen', 'Architekt~innen~ und ~Architekten', 'Architektenteam']","['Baufachperson', 'Architekt~in~/~Architekt', 'Architektur(...)', 'Architektenteam', 'Architekturschaffende', 'Baufachpersonen', 'Architekt~innen~ und ~Architekten']"
Gußformer,s,gendered,titles,"['Gußformer~in~/~Gußformer', 'Person, die Gußformen herstellt(...)', 'Gußformerei(...)', 'Gußformung(...)']","['Gußformer~innen~ und ~Gußformer', 'Personen, die Gußformen herstellen(...)']","['Gußformer~in~/~Gußformer', 'Person, die Gußformen herstellt(...)', 'Gußformerei(...)', 'Gußformung(...)', 'Gußformer~innen~ und ~Gußformer', 'Personen, die Gußformen herstellen(...)']"
Vergolder,s,gendered,titles,"['Vergolder~in~/~Vergolder', 'Vergoldung(...)']",['Vergolder~innen~ und ~Vergolder'],"['Vergolder~in~/~Vergolder', 'Vergoldung(...)', 'Vergolder~innen~ und ~Vergolder']"
Praktiker,s,gendered,function_base,"['Praktiker~in~/~Praktiker', 'jemand mit praktischer Erfahrung(...)', 'Person, die gern ihr praktisches Wissen (in ..., auf dem Gebiet der ... )  anwendet', '~Praxis(...)']","['Praktiker~innen~ und ~Praktiker', 'Menschen mit praktischer Erfahrung(...)', 'Leute, die gern ihr praktisches Wissen (in ..., auf dem Gebiet der ... )  anwenden']","['Praktiker~in~/~Praktiker', 'jemand mit praktischer Erfahrung(...)', 'Person, die gern ihr praktisches Wissen (in ..., auf dem Gebiet der ... )  anwendet', '~Praxis(...)', 'Praktiker~innen~ und ~Praktiker', 'Menschen mit praktischer Erfahrung(...)', 'Leute, die gern ihr praktisches Wissen (in ..., auf dem Gebiet der ... )  anwenden']"
Abdichter,s,gendered,titles,"['Abdichter~in~/~Abdichter', 'Abdichtung(...)']",['Abdichter~innen~ und ~Abdichter'],"['Abdichter~in~/~Abdichter', 'Abdichtung(...)', 'Abdichter~innen~ und ~Abdichter']"
Scientist,s,gendered,function_base,"['Wissenschaftler~in~/~Wissenschaftler', '~Science(...)', '~Wissenschaft(...)']",['Wissenschaftler~innen~ und ~Wissenschaftler'],"['Wissenschaftler~in~/~Wissenschaftler', '~Science(...)', '~Wissenschaft(...)', 'Wissenschaftler~innen~ und ~Wissenschaftler']"
Schlosser,s,gendered,titles,"['Schlosser~in~/~Schlosser', 'Schlosserei(...)']",['Schlosser~innen~ und ~Schlosser'],"['Schlosser~in~/~Schlosser', 'Schlosserei(...)', 'Schlosser~innen~ und ~Schlosser']"
Supporter,s,gendered,function_base,"['Supporter~in~/~Supporter', '~Support(...)']",['~Supportleistende'],"['Supporter~in~/~Supporter', '~Support(...)', '~Supportleistende']"
Zimmerer,s,gendered,titles,"['Zimmerin~Zimmerer', 'Zimmerei(...)']",['Zimmer~innen~ und ~Zimmerer'],"['Zimmerin~Zimmerer', 'Zimmerei(...)', 'Zimmer~innen~ und ~Zimmerer']"
Logopäde,s,gendered,titles,['Logopäd~in~/~Logopäde'],['Logopäd~innen~ und ~Logopäden'],"['Logopäd~in~/~Logopäde', 'Logopäd~innen~ und ~Logopäden']"
Koryphäe,s,gendered,function,"['Fachkraft', 'Fachgröße', 'erfahrene Person', 'kompetente Person', 'jemand, der sich auskennt(...)', 'Person, die andere als Vorbild motiviert(...)']","['Fachleute', 'Fachgrößen', 'Fachkundige', 'erfahrene Leute', 'kompetente Personen', 'Leute, die sich auskennen(...)', 'Personen, die andere als Vorbild motivieren(...)']","['Fachkraft', 'Fachgröße', 'erfahrene Person', 'kompetente Person', 'jemand, der sich auskennt(...)', 'Person, die andere als Vorbild motiviert(...)', 'Fachleute', 'Fachgrößen', 'Fachkundige', 'erfahrene Leute', 'kompetente Personen', 'Leute, die sich auskennen(...)', 'Personen, die andere als Vorbild motivieren(...)']"
Direktor,s,gendered,leadership,"['Mitglied des Direktoriums', 'Direktor~in~/~Direktor', 'Leitung(...)', 'Direktorium(...)', 'Direktorat(...)']","['leitende Kräfte', 'Leitungskräfte', 'Leitungspersonen', 'Mitglieder des Direktoriums', 'Vorgesetzte', 'Direktor~innen~ und ~Direktoren']","['Mitglied des Direktoriums', 'Direktor~in~/~Direktor', 'Leitung(...)', 'Direktorium(...)', 'Direktorat(...)', 'leitende Kräfte', 'Leitungskräfte', 'Leitungspersonen', 'Mitglieder des Direktoriums', 'Vorgesetzte', 'Direktor~innen~ und ~Direktoren']"
Lernpate,s,gendered,function,"['Lernpat~in~/~Lernpate', 'Lernpat~innenschaft(...)']",['Lernpat~innen~ und ~Lernpaten'],"['Lernpat~in~/~Lernpate', 'Lernpat~innenschaft(...)', 'Lernpat~innen~ und ~Lernpaten']"
Diätkoch,s,gendered,titles,"['Diätfachkraft', 'Diätköchin~Diätkoch', 'Person, die Diätspeisen zubereitet(...)', 'Person, die diätetisch kocht(...)', 'Diätküche(...)']","['Diätfachkräfte', 'Diätköch~innen~ und ~Diätköche', 'Personen, die Diätspeisen zubereiten(...)', 'Personen, die diätetisch kochen(...)']","['Diätfachkraft', 'Diätköchin~Diätkoch', 'Person, die Diätspeisen zubereitet(...)', 'Person, die diätetisch kocht(...)', 'Diätküche(...)', 'Diätfachkräfte', 'Diätköch~innen~ und ~Diätköche', 'Personen, die Diätspeisen zubereiten(...)', 'Personen, die diätetisch kochen(...)']"
Coiffeur,s,gendered,titles,"['Coiffeur~in~/~Coiffeur', 'frisierende Person(...)', 'Person, die (...) frisiert hat', 'Coiffure(...)', 'Haarsalon(...)']","['Coiffeur~innen~ und ~Coiffeure', 'frisierende Personen(...)']","['Coiffeur~in~/~Coiffeur', 'frisierende Person(...)', 'Person, die (...) frisiert hat', 'Coiffure(...)', 'Haarsalon(...)', 'Coiffeur~innen~ und ~Coiffeure', 'frisierende Personen(...)']"
Sekretär,s,gendered,titles_base,"['Sekretär~in~/~Sekretär', '~Sekretariat(...)']",['Sekretär~innen~ und ~Sekretäre'],"['Sekretär~in~/~Sekretär', '~Sekretariat(...)', 'Sekretär~innen~ und ~Sekretäre']"
Fotograf,s,gendered,titles,"['Fotograf~in~/~Fotograf', 'Fototeam', 'fotografierende Person(...)', 'Fotografie(...)']","['Fotografierende', 'Fotograf~innen~ und ~Fotografen', 'Fototeam', 'fotografierende Personen(...)']","['Fotograf~in~/~Fotograf', 'fotografierende Person(...)', 'Fotografie(...)', 'Fototeam', 'Fotografierende', 'Fotograf~innen~ und ~Fotografen', 'fotografierende Personen(...)']"
Engineer,s,gendered,titles,"['Ingenieur~in~/~Ingenieur', 'Engineering-Team', 'Engineering(...)', 'Technik(...)', 'Technikwissenschaften(...)']","['Ingenieur~innen~ und ~Ingenieure', 'Engineering-Team', 'auf einer Hoch-/Fachschule ausgebildete Technik-Fachleute(...)']","['Ingenieur~in~/~Ingenieur', 'Engineering(...)', 'Technik(...)', 'Technikwissenschaften(...)', 'Engineering-Team', 'Ingenieur~innen~ und ~Ingenieure', 'auf einer Hoch-/Fachschule ausgebildete Technik-Fachleute(...)']"
Manpower,s,gendered,advanced_hidden_image,"['Arbeitsleistung', 'Leistungspotenzial', 'Personal', 'Personalleistung', 'menschliche Kapazität zu körperlicher Arbeit(...)', 'menschliche Kapazität zu geistiger Arbeit(...)']","['Erwerbspersonen', 'Arbeitsleistungen', 'Arbeitspotenziale', 'Personal', 'Personalleistungen', 'menschliche Kapazität zu geistiger/körperlicher Arbeit']","['Arbeitsleistung', 'Leistungspotenzial', 'Personal', 'Personalleistung', 'menschliche Kapazität zu körperlicher Arbeit(...)', 'menschliche Kapazität zu geistiger Arbeit(...)', 'Erwerbspersonen', 'Arbeitsleistungen', 'Arbeitspotenziale', 'Personal', 'Personalleistungen', 'menschliche Kapazität zu geistiger/körperlicher Arbeit']"
Spengler,s,gendered,titles,"['Spengler~in~/~Spengler', 'Spenglerei(...)']",['Spengler~innen~ und ~Spengler'],"['Spengler~in~/~Spengler', 'Spenglerei(...)', 'Spengler~innen~ und ~Spengler']"
Landwirt,s,gendered,titles,"['Landwirt~in~/~Landwirt', 'Landwirtschaft(...)']",['Landwirt~innen~ und ~Landwirte'],"['Landwirt~in~/~Landwirt', 'Landwirtschaft(...)', 'Landwirt~innen~ und ~Landwirte']"
Reiniger,s,gendered,titles,"['Reinigungskraft', 'Reiniger~in~/~Reiniger', 'Reinigung(...)']","['Reinigungskräfte', 'Fassadenreiniger~innen~ und ~Fassadenreiniger']","['Reinigungskraft', 'Reiniger~in~/~Reiniger', 'Reinigung(...)', 'Reinigungskräfte', 'Fassadenreiniger~innen~ und ~Fassadenreiniger']"
Konditor,s,gendered,titles,"['Konditor~in~/~Konditor', 'Konditorei(...)']",['Konditor~in~/~Konditor'],"['Konditor~in~/~Konditor', 'Konditorei(...)', 'Konditor~in~/~Konditor']"
Polygraf,s,gendered,titles,"['Polygraf~in~/~Polygraf', 'Polygrafie(...)']",['Polygraf~innen~ und ~Polygrafen'],"['Polygraf~in~/~Polygraf', 'Polygrafie(...)', 'Polygraf~innen~ und ~Polygrafen']"
Podologe,s,gendered,titles,"['Podolog~in~/~Podologe', 'Podologie(...)']",['Podolog~innen~ und ~Podologen'],"['Podolog~in~/~Podologe', 'Podologie(...)', 'Podolog~innen~ und ~Podologen']"
Erzieher,s,gendered,titles,['Erzieher~in~/~Erzieher'],['Erzieher~innen~ und ~Erzieher'],"['Erzieher~in~/~Erzieher', 'Erzieher~innen~ und ~Erzieher']"
Friseuse,s,gendered,titles,"['Friseur~in~/~Friseur', 'Frisurenteam', 'Haarsalon(...)', 'Haare schneiden(...)']","['Friseur~innen~ und ~Friseure', 'Frisurenteam']","['Friseur~in~/~Friseur', 'Haarsalon(...)', 'Haare schneiden(...)', 'Frisurenteam', 'Friseur~innen~ und ~Friseure']"
Investor,s,gendered,function_base,"['geldgebende Person', 'investierende Person', 'Investor~in~/~Investor', '~Investitionsgruppe', 'Person, die Geld investiert hat(...)', '~Investition(...)']","['~Investierende', '~Geldgebende', 'Investor~innen~ und ~Investoren', '~Investitionsgruppe', 'Personen, die Geld investiert haben(...)']","['geldgebende Person', 'investierende Person', 'Investor~in~/~Investor', 'Person, die Geld investiert hat(...)', '~Investition(...)', '~Investitionsgruppe', '~Investierende', '~Geldgebende', 'Investor~innen~ und ~Investoren', 'Personen, die Geld investiert haben(...)']"
Graveur,s,gendered,titles,"['Graveur~in~/~Graveur', 'Gravur(...)', 'Gravuranstalt(...)', 'Gravierbetrieb(...)']",['Graveur~innen~ und ~Graveure'],"['Graveur~in~/~Graveur', 'Gravur(...)', 'Gravuranstalt(...)', 'Gravierbetrieb(...)', 'Graveur~innen~ und ~Graveure']"
Auditor,s,gendered,titles,"['Auditor~in~/~Auditor', 'Person, die den Betrieb prüft(...)', 'Audit(...)', 'Wirtschaftsprüfung(...)', 'Betriebsprüfung(...)', 'Überprüfung(...)']","['Auditierende', 'Auditor~innen~ und ~Auditoren', 'Personen, die den Betrieb prüfen(...)']","['Auditor~in~/~Auditor', 'Person, die den Betrieb prüft(...)', 'Audit(...)', 'Wirtschaftsprüfung(...)', 'Betriebsprüfung(...)', 'Überprüfung(...)', 'Auditierende', 'Auditor~innen~ und ~Auditoren', 'Personen, die den Betrieb prüfen(...)']"
Optiker,s,gendered,titles,"['Optiker~in~/~Optiker', 'Optik(...)']",['Optiker~innen~ und ~Optiker'],"['Optiker~in~/~Optiker', 'Optik(...)', 'Optiker~innen~ und ~Optiker']"
Student,s,gendered,function_base,"['~Studi', 'Mitglied der Studentenschaft', 'Student~in~/~Student', '~Student~innenschaft', 'Person, die ((Fach)) studiert(...)', '~Studium(...)']","['~Studierende', '~Studis', 'Student~innen~ und ~Studenten', '~Student~innenschaft', 'Personen, die ((Fach)) studieren(...)']","['~Studi', 'Mitglied der Studentenschaft', 'Student~in~/~Student', 'Person, die ((Fach)) studiert(...)', '~Studium(...)', '~Student~innenschaft', '~Studierende', '~Studis', 'Student~innen~ und ~Studenten', 'Personen, die ((Fach)) studieren(...)']"
Drogist,s,gendered,titles,"['Drogeriefachkraft', 'Drogist~in~/~Drogist', 'Drogerie(...)']","['Drogeriefachkräfte', 'Drogeriebeschäftigte', 'Drogist~innen~ und ~Drogisten']","['Drogeriefachkraft', 'Drogist~in~/~Drogist', 'Drogerie(...)', 'Drogeriefachkräfte', 'Drogeriebeschäftigte', 'Drogist~innen~ und ~Drogisten']"
Monteur,s,gendered,titles,"['Monteur~in~/~Monteur', 'Montage(...)']",['Monteur~innen~ und ~Monteur'],"['Monteur~in~/~Monteur', 'Montage(...)', 'Monteur~innen~ und ~Monteur']"
Steward,s,gendered,function,"['Zugsteward~ess~/~Zugsteward', 'Flugbegleiter~in~/~Flugbegleiter', 'Bordgastronomie(...)', 'Flugbegleitung(...)']","['Zugsteward~essen~ und ~Zugstewards', 'Flugbegleiter~innen~ und ~Flugbegleiter']","['Zugsteward~ess~/~Zugsteward', 'Flugbegleiter~in~/~Flugbegleiter', 'Bordgastronomie(...)', 'Flugbegleitung(...)', 'Zugsteward~essen~ und ~Zugstewards', 'Flugbegleiter~innen~ und ~Flugbegleiter']"
Matrose,s,gendered,titles,['Matros~in~/~Matrose'],"['zur See Fahrende', 'Matros~innen~ und ~Matrosen', 'Seemänn~innen~ und ~Seemänner']","['Matros~in~/~Matrose', 'zur See Fahrende', 'Matros~innen~ und ~Matrosen', 'Seemänn~innen~ und ~Seemänner']"
Kollege,s,gendered,function,"['Teammitglied', 'Kolleg~in~/~Kollege', 'Kollegschaft', 'Team', 'Person, die im selben Team arbeitet(...)', 'Person, die im selben Unternehmen arbeitet(...)', 'Person, die man von der Arbeit kennt(...)']","['Kolleg~innen~ und ~Kollegen', 'Kollegschaft', 'Team', 'Personen, die im selben Team arbeiten(...)', 'Personen, die im selben Unternehmen arbeiten(...)', 'Personen, die man von der Arbeit kennt(...)']","['Teammitglied', 'Kolleg~in~/~Kollege', 'Person, die im selben Team arbeitet(...)', 'Person, die im selben Unternehmen arbeitet(...)', 'Person, die man von der Arbeit kennt(...)', 'Kollegschaft', 'Team', 'Kolleg~innen~ und ~Kollegen', 'Personen, die im selben Team arbeiten(...)', 'Personen, die im selben Unternehmen arbeiten(...)', 'Personen, die man von der Arbeit kennt(...)']"
Biologe,s,gendered,titles,['Biologin~Biologe'],['Biolog~innen~ und ~Biologen'],"['Biologin~Biologe', 'Biolog~innen~ und ~Biologen']"
Friseur,s,gendered,titles,"['Friseur~in~/~Friseur', 'Frisurenteam', 'Haarsalon(...)', 'Haare schneiden(...)']","['Friseur~innen~ und ~Friseure', 'Frisurenteam']","['Friseur~in~/~Friseur', 'Haarsalon(...)', 'Haare schneiden(...)', 'Frisurenteam', 'Friseur~innen~ und ~Friseure']"
Manntag,s,gendered,advanced_hidden_image,"['Personentag', 'Arbeitstag', 'Tagessatz']","['Personentage', 'Arbeitstage', 'Tagessätze']","['Personentag', 'Arbeitstag', 'Tagessatz', 'Personentage', 'Arbeitstage', 'Tagessätze']"
Inhaber,s,gendered,function,"['Inhaber~in~/~Inhaber', 'Person, die (...) besitzt', 'Person, die (eine Position, eine Rolle, ...) innehat']","['Inhaber~innen~ und ~Inhaber', 'Personen, die (...) besitzen', 'die (eine Position, eine Rolle, ...) innehaben']","['Inhaber~in~/~Inhaber', 'Person, die (...) besitzt', 'Person, die (eine Position, eine Rolle, ...) innehat', 'Inhaber~innen~ und ~Inhaber', 'Personen, die (...) besitzen', 'die (eine Position, eine Rolle, ...) innehaben']"
Gärtner,s,gendered,titles,"['Gartenfachkraft', 'Gärtner~in~/~Gärtner', 'Person, die Gärten pflegt(...)', 'Person, die Gartenbau betreibt(...)', 'Gärtnerei(...)', 'Gartenbau(...)']","['Gärtner~innen~ und ~Gärtner', 'Personen, die Gärten pflegen(...)', 'Person, die Gartenbau betreiben(...)']","['Gartenfachkraft', 'Gärtner~in~/~Gärtner', 'Person, die Gärten pflegt(...)', 'Person, die Gartenbau betreibt(...)', 'Gärtnerei(...)', 'Gartenbau(...)', 'Gärtner~innen~ und ~Gärtner', 'Personen, die Gärten pflegen(...)', 'Person, die Gartenbau betreiben(...)']"
Zuhörer,s,gendered,function,"['Zuhörer~in~/~Zuhörer', 'Publikum', 'Publikumsscharen', 'zuhörende Person(...)', 'Person im Publikum(...)']","['Zuhörende', 'Zuhörer~innen~ und ~Zuhörer', 'Publikum', 'Publikumsscharen', 'Personen, die zuhören(...)', 'Menschen im Publikum(...)']","['Zuhörer~in~/~Zuhörer', 'zuhörende Person(...)', 'Person im Publikum(...)', 'Publikum', 'Publikumsscharen', 'Zuhörende', 'Zuhörer~innen~ und ~Zuhörer', 'Personen, die zuhören(...)', 'Menschen im Publikum(...)']"
Mittler,s,gendered,titles,"['Mittelsperson', 'Mittler~in~/~Mittler', 'Person, die helfend vermittelt(...)', 'Person, die vermittelnd (zwischen Personen, Parteien, ...) auftritt', 'Vermittlung(...)']","['Mittler~innen~ und ~Mittler', 'Personen, die helfend vermitteln(...)', 'Personen, die vermittelnd (zwischen Personen, Parteien, ...) auftreten']","['Mittelsperson', 'Mittler~in~/~Mittler', 'Person, die helfend vermittelt(...)', 'Person, die vermittelnd (zwischen Personen, Parteien, ...) auftritt', 'Vermittlung(...)', 'Mittler~innen~ und ~Mittler', 'Personen, die helfend vermitteln(...)', 'Personen, die vermittelnd (zwischen Personen, Parteien, ...) auftreten']"
Analyst,s,gendered,titles,"['Börsenfachkraft', 'Analyst~in~/~Analyst', 'Analyse(...)', 'Börsenbeobachtung(...)']","['Börsenfachkräfte', 'Analysierende', 'Börsenbeobachtende', 'Analyst~innen~ und ~Analysten', 'Personen, die (...) prüfen/interpretieren', 'börsenbeobachtende Personen(...)']","['Börsenfachkraft', 'Analyst~in~/~Analyst', 'Analyse(...)', 'Börsenbeobachtung(...)', 'Börsenfachkräfte', 'Analysierende', 'Börsenbeobachtende', 'Analyst~innen~ und ~Analysten', 'Personen, die (...) prüfen/interpretieren', 'börsenbeobachtende Personen(...)']"
Kellner,s,gendered,titles,['Kellner~in~/~Kellner'],['Kellner~innen~ und ~Kellner'],"['Kellner~in~/~Kellner', 'Kellner~innen~ und ~Kellner']"
Head of,|,gendered,leadership,"['Leitungsperson', 'Leitungskraft', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Management(...)', 'Steuerung(...)', 'Person, die die gemeinsame Vision ((für  ...)) kommuniziert', 'Person, die die ((kreative, srategische)) Richtung für ((Abteilung)) findet(...)']","['die kreativen Kräfte (einer Agentur, Abteilung, Firma, ...)', 'die strategisch denkenden Kräfte', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']","['Leitungsperson', 'Leitungskraft', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Management(...)', 'Steuerung(...)', 'Person, die die gemeinsame Vision ((für  ...)) kommuniziert', 'Person, die die ((kreative, srategische)) Richtung für ((Abteilung)) findet(...)', 'die kreativen Kräfte (einer Agentur, Abteilung, Firma, ...)', 'die strategisch denkenden Kräfte', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']"
Florist,s,gendered,titles,"['Blumenfachkraft', 'Florist~in~/~Florist', 'Floristik-Team', 'Person, die Blumenschmuck künstlerisch/kreativ gestaltet(...)', 'Floristik(...)']","['Florist~innen~ und ~Floristen', 'Floristik-Team', 'Personen, die Blumenschmuck künstlerisch/kreativ gestalten(...)']","['Blumenfachkraft', 'Florist~in~/~Florist', 'Person, die Blumenschmuck künstlerisch/kreativ gestaltet(...)', 'Floristik(...)', 'Floristik-Team', 'Florist~innen~ und ~Floristen', 'Personen, die Blumenschmuck künstlerisch/kreativ gestalten(...)']"
Führer,s,gendered,leadership,"['leitende Kraft', 'Leitungsperson', 'Steuerungsperson', 'Lenkungsperson', 'Führungsperson', 'Führer~in~/~Führer', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'lenkende Person(...)', 'Person, die eine Gruppe lenkt/leitet(...)', 'Leitung(...)', 'Lenkung(...)', 'Steuerung(...)', 'Management(...)', 'Gruppenleitung(...)', 'Person, die die gemeinsame Vision kommuniziert(...)', 'Person, die das Team unterstützt und coacht(...)']","['Führer~innen~ und ~Führer', 'Personen in Ausbildung(...)', 'auszubildende Personen(...)', 'lernende Person(...)']","['leitende Kraft', 'Leitungsperson', 'Steuerungsperson', 'Lenkungsperson', 'Führungsperson', 'Führer~in~/~Führer', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'lenkende Person(...)', 'Person, die eine Gruppe lenkt/leitet(...)', 'Leitung(...)', 'Lenkung(...)', 'Steuerung(...)', 'Management(...)', 'Gruppenleitung(...)', 'Person, die die gemeinsame Vision kommuniziert(...)', 'Person, die das Team unterstützt und coacht(...)', 'Führer~innen~ und ~Führer', 'Personen in Ausbildung(...)', 'auszubildende Personen(...)', 'lernende Person(...)']"
Polier,s,gendered,titles,"['Polier~in~/~Polier', 'Poliererei(...)']",['Polier~innen~ und ~Polier'],"['Polier~in~/~Polier', 'Poliererei(...)', 'Polier~innen~ und ~Polier']"
Banker,s,gendered,function,"['Bankfachkraft', 'leitende Kraft im Finanzsektor', 'Bankkauffrau~Bankkaufmann', 'Finanzierung(...)', 'Kontakt bei der Bank(...)']","['Bankkaufleute', 'Bankfachkräfte']","['Bankfachkraft', 'leitende Kraft im Finanzsektor', 'Bankkauffrau~Bankkaufmann', 'Finanzierung(...)', 'Kontakt bei der Bank(...)', 'Bankkaufleute', 'Bankfachkräfte']"
Rivale,s,gendered,function,"['Rivalin~Rivale', 'Person, die ihre Kompetenz einsetzt(...)', 'Person, die im Team Meilensteine verfolgt(...)', 'jemand, der gesetzte Ziele ebenfalls erreichen will(...)']",['Rival~innen~ und ~Rivalen'],"['Rivalin~Rivale', 'Person, die ihre Kompetenz einsetzt(...)', 'Person, die im Team Meilensteine verfolgt(...)', 'jemand, der gesetzte Ziele ebenfalls erreichen will(...)', 'Rival~innen~ und ~Rivalen']"
Bäcker,s,gendered,titles,['Bäcker~in~/~Bäcker'],['Bäcker~innen~ und ~Bäcker'],"['Bäcker~in~/~Bäcker', 'Bäcker~innen~ und ~Bäcker']"
Nutzer,s,gendered,function_base,"['Nutzer~in~/~Nutzer', '~Nutzung(...)']","['~Nutzende', 'Nutzer~innen~ und ~Nutzer']","['Nutzer~in~/~Nutzer', '~Nutzung(...)', '~Nutzende', 'Nutzer~innen~ und ~Nutzer']"
Wagner,s,gendered,titles,"['Wagner~in~/~Wagner', 'Wagnerei(...)', 'Stellmacherei(...)']",['Wagner~innen~ und ~Wagner'],"['Wagner~in~/~Wagner', 'Wagnerei(...)', 'Stellmacherei(...)', 'Wagner~innen~ und ~Wagner']"
Mentor,s,gendered,function_base,"['Mentor~in~/~Mentor', 'Person, die ihr Wissen und ihre Erfahrung weitergibt(...)', 'Mentorat(...)', '~Mentoring(...)']","['~Mentorierende', 'Mentor~innen~ und ~Mentoren', 'Personen, die ihr Wissen und ihre Erfahrung weitergeben(...)']","['Mentor~in~/~Mentor', 'Person, die ihr Wissen und ihre Erfahrung weitergibt(...)', 'Mentorat(...)', '~Mentoring(...)', '~Mentorierende', 'Mentor~innen~ und ~Mentoren', 'Personen, die ihr Wissen und ihre Erfahrung weitergeben(...)']"
Tester,s,gendered,function_base,"['~Testperson', 'Tester~in~/~Tester', '~Testing(...)', '~Test(...)']","['~Testende', 'Tester~innen~ und ~Tester']","['~Testperson', 'Tester~in~/~Tester', '~Testing(...)', '~Test(...)', '~Testende', 'Tester~innen~ und ~Tester']"
Leader,s,gendered,leadership,"['Leiter~in~/~Leiter', 'Leitung(...)', 'Leadership(...)', 'Team-Coaching(...)']",['Leiter~innen~ und ~Leiter'],"['Leiter~in~/~Leiter', 'Leitung(...)', 'Leadership(...)', 'Team-Coaching(...)', 'Leiter~innen~ und ~Leiter']"
Winzer,s,gendered,titles,"['Winzer~in~/~Winzer', 'Winzerei(...)', 'Winzereibetrieb(...)']",['Winzer~innen~ und ~Winzer'],"['Winzer~in~/~Winzer', 'Winzerei(...)', 'Winzereibetrieb(...)', 'Winzer~innen~ und ~Winzer']"
Cutter,s,gendered,titles,['Cutter~in~/~Cutter'],['Cutter~innen~ und ~Cutter'],"['Cutter~in~/~Cutter', 'Cutter~innen~ und ~Cutter']"
Macher,s,gendered,function,['Macher~in~/~Macher'],['Macher~innen~ und ~Macher'],"['Macher~in~/~Macher', 'Macher~innen~ und ~Macher']"
Knecht,s,gendered,titles,"['Kraft in einem landwirtschaftlichen Betrieb', 'Landarbeiter~in~/~Landarbeiter', 'abhängige landarbeitende Bevölkerung']","['Mitarbeitende in der Landwirtschaft', 'Erntehelfende', 'Landarbeitende', 'Landarbeiter~innen~ und ~Landarbeiter', 'abhängige landarbeitende Bevölkerung']","['Kraft in einem landwirtschaftlichen Betrieb', 'Landarbeiter~in~/~Landarbeiter', 'abhängige landarbeitende Bevölkerung', 'Mitarbeitende in der Landwirtschaft', 'Erntehelfende', 'Landarbeitende', 'Landarbeiter~innen~ und ~Landarbeiter']"
Glaser,s,gendered,titles,"['Glaser~in~/~Glaser', 'Glaserei(...)', 'Glasbau(...)', 'Verglasung(...)']",['Glaser~innen~ und ~Glaser'],"['Glaser~in~/~Glaser', 'Glaserei(...)', 'Glasbau(...)', 'Verglasung(...)', 'Glaser~innen~ und ~Glaser']"
